order_id;user_id;order_date;time;order_hour_of_day;product_name;quantity;price;category;product_id
3766;148;28/05/2024;09:40:20;9;Cookies;3;12.00;Bakery;BK003
3767;358;28/09/2024;12:27:20;12;Chips;3;10.00;Snacks;SN001
3767;358;28/09/2024;12:27:20;12;Soda;2;8.00;Beverages;BV003
3767;358;28/09/2024;12:27:20;12;Popcorn;1;12.00;Snacks;SN003
3767;358;28/09/2024;12:27:20;12;Chocolate;2;15.00;Snacks;SN002
3767;358;28/09/2024;12:27:20;12;Biscuits;3;8.00;Snacks;SN004
3767;358;28/09/2024;12:27:20;12;Marker;1;10.00;Stationery;ST004
3768;374;07/08/2024;11:21:20;11;Chips;3;10.00;Snacks;SN001
3768;374;07/08/2024;11:21:20;11;Soda;1;8.00;Beverages;BV003
3768;374;07/08/2024;11:21:20;11;Popcorn;3;12.00;Snacks;SN003
3768;374;07/08/2024;11:21:20;11;Chocolate;2;15.00;Snacks;SN002
3769;421;03/05/2024;19:46:20;19;Coffee;1;25.00;Beverages;BV002
3769;421;03/05/2024;19:46:20;19;Sugar;3;12.00;Grains & Staples;GS004
3769;421;03/05/2024;19:46:20;19;Biscuits;3;8.00;Snacks;SN004
3770;58;30/10/2024;22:20:56;22;Rice;2;40.00;Grains & Staples;GS001
3770;58;30/10/2024;22:20:56;22;Cooking Oil;3;35.00;Grains & Staples;GS002
3770;58;30/10/2024;22:20:56;22;Spices;3;15.00;Grains & Staples;GS005
3770;58;30/10/2024;22:20:56;22;Onion;1;7.00;Fruits & Vegetables;FV006
3770;58;30/10/2024;22:20:56;22;Potato;3;6.00;Fruits & Vegetables;FV005
3770;58;30/10/2024;22:20:56;22;Spinach;3;5.00;Fruits & Vegetables;FV007
3771;135;09/08/2024;19:12:58;19;Chips;1;10.00;Snacks;SN001
3771;135;09/08/2024;19:12:58;19;Soda;2;8.00;Beverages;BV003
3771;135;09/08/2024;19:12:58;19;Popcorn;3;12.00;Snacks;SN003
3772;470;12/03/2024;10:42:54;10;Detergent;1;30.00;Household;HH001
3772;470;12/03/2024;10:42:54;10;Floor Cleaner;3;20.00;Household;HH002
3772;470;12/03/2024;10:42:54;10;Dishwashing Liquid;2;18.00;Household;HH003
3772;470;12/03/2024;10:42:54;10;Toilet Paper;1;12.00;Household;HH005
3772;470;12/03/2024;10:42:54;10;Toothbrush;2;10.00;Personal Care;PC004
3773;335;31/07/2024;20:42:35;20;Chips;1;10.00;Snacks;SN001
3773;335;31/07/2024;20:42:35;20;Soda;3;8.00;Beverages;BV003
3773;335;31/07/2024;20:42:35;20;Chocolate;1;15.00;Snacks;SN002
3773;335;31/07/2024;20:42:35;20;Biscuits;3;8.00;Snacks;SN004
3773;335;31/07/2024;20:42:35;20;Baby Wipes;3;15.00;Baby Care;BC002
3774;137;18/03/2024;10:56:00;10;Bread;2;15.00;Bakery;BK001
3774;137;18/03/2024;10:56:00;10;Milk;3;20.00;Dairy & Eggs;DE001
3774;137;18/03/2024;10:56:00;10;Butter;1;25.00;Dairy & Eggs;DE002
3774;137;18/03/2024;10:56:00;10;Eggs;3;18.00;Dairy & Eggs;DE004
3774;137;18/03/2024;10:56:00;10;Yogurt;3;15.00;Dairy & Eggs;DE005
3775;309;26/09/2024;22:40:44;22;Coffee;1;25.00;Beverages;BV002
3775;309;26/09/2024;22:40:44;22;Sugar;3;12.00;Grains & Staples;GS004
3775;309;26/09/2024;22:40:44;22;Cookies;2;12.00;Bakery;BK003
3775;309;26/09/2024;22:40:44;22;Biscuits;1;8.00;Snacks;SN004
3776;410;28/05/2024;20:07:08;20;Detergent;1;30.00;Household;HH001
3776;410;28/05/2024;20:07:08;20;Floor Cleaner;1;20.00;Household;HH002
3776;410;28/05/2024;20:07:08;20;Dishwashing Liquid;2;18.00;Household;HH003
3776;410;28/05/2024;20:07:08;20;Toilet Paper;2;12.00;Household;HH005
3777;216;15/12/2024;21:53:18;21;Coffee;1;25.00;Beverages;BV002
3777;216;15/12/2024;21:53:18;21;Sugar;1;12.00;Grains & Staples;GS004
3777;216;15/12/2024;21:53:18;21;Cookies;1;12.00;Bakery;BK003
3777;216;15/12/2024;21:53:18;21;Cake;3;45.00;Bakery;BK005
3777;216;15/12/2024;21:53:18;21;Spices;3;15.00;Grains & Staples;GS005
3778;423;22/07/2024;21:47:12;21;Chips;2;10.00;Snacks;SN001
3778;423;22/07/2024;21:47:12;21;Soda;1;8.00;Beverages;BV003
3778;423;22/07/2024;21:47:12;21;Popcorn;2;12.00;Snacks;SN003
3778;423;22/07/2024;21:47:12;21;Tea;1;10.00;Beverages;BV001
3779;195;13/05/2024;15:35:21;15;Detergent;1;30.00;Household;HH001
3779;195;13/05/2024;15:35:21;15;Floor Cleaner;3;20.00;Household;HH002
3780;160;04/06/2024;15:49:44;15;Bread;1;15.00;Bakery;BK001
3780;160;04/06/2024;15:49:44;15;Milk;1;20.00;Dairy & Eggs;DE001
3780;160;04/06/2024;15:49:44;15;Butter;2;25.00;Dairy & Eggs;DE002
3780;160;04/06/2024;15:49:44;15;Eggs;3;18.00;Dairy & Eggs;DE004
3780;160;04/06/2024;15:49:44;15;Yogurt;2;15.00;Dairy & Eggs;DE005
3780;160;04/06/2024;15:49:44;15;Soda;2;8.00;Beverages;BV003
3781;327;19/05/2024;15:45:44;15;Chips;1;10.00;Snacks;SN001
3781;327;19/05/2024;15:45:44;15;Soda;1;8.00;Beverages;BV003
3781;327;19/05/2024;15:45:44;15;Popcorn;3;12.00;Snacks;SN003
3781;327;19/05/2024;15:45:44;15;Chocolate;1;15.00;Snacks;SN002
3781;327;19/05/2024;15:45:44;15;Biscuits;3;8.00;Snacks;SN004
3781;327;19/05/2024;15:45:44;15;Onion;3;7.00;Fruits & Vegetables;FV006
3782;114;25/12/2024;17:00:16;17;Bread;2;15.00;Bakery;BK001
3782;114;25/12/2024;17:00:16;17;Milk;1;20.00;Dairy & Eggs;DE001
3782;114;25/12/2024;17:00:16;17;Butter;2;25.00;Dairy & Eggs;DE002
3782;114;25/12/2024;17:00:16;17;Cheese;1;30.00;Dairy & Eggs;DE003
3783;160;08/05/2024;19:07:21;19;Soap;2;15.00;Personal Care;PC001
3783;160;08/05/2024;19:07:21;19;Shampoo;2;35.00;Personal Care;PC002
3783;160;08/05/2024;19:07:21;19;Toothpaste;2;12.00;Personal Care;PC003
3783;160;08/05/2024;19:07:21;19;Toothbrush;1;10.00;Personal Care;PC004
3783;160;08/05/2024;19:07:21;19;Face Wash;1;25.00;Personal Care;PC005
3784;113;16/02/2024;20:03:33;20;Bread;2;15.00;Bakery;BK001
3784;113;16/02/2024;20:03:33;20;Milk;2;20.00;Dairy & Eggs;DE001
3784;113;16/02/2024;20:03:33;20;Butter;1;25.00;Dairy & Eggs;DE002
3784;113;16/02/2024;20:03:33;20;Cheese;2;30.00;Dairy & Eggs;DE003
3784;113;16/02/2024;20:03:33;20;Eggs;1;18.00;Dairy & Eggs;DE004
3784;113;16/02/2024;20:03:33;20;Yogurt;1;15.00;Dairy & Eggs;DE005
3785;92;03/04/2024;16:43:36;16;Detergent;2;30.00;Household;HH001
3785;92;03/04/2024;16:43:36;16;Floor Cleaner;2;20.00;Household;HH002
3785;92;03/04/2024;16:43:36;16;Toilet Paper;1;12.00;Household;HH005
3786;63;01/07/2024;08:30:23;8;Diapers;1;80.00;Baby Care;BC001
3786;63;01/07/2024;08:30:23;8;Baby Wipes;2;15.00;Baby Care;BC002
3786;63;01/07/2024;08:30:23;8;Baby Food;2;30.00;Baby Care;BC003
3787;24;18/06/2024;17:08:41;17;Chips;2;10.00;Snacks;SN001
3787;24;18/06/2024;17:08:41;17;Soda;2;8.00;Beverages;BV003
3787;24;18/06/2024;17:08:41;17;Popcorn;3;12.00;Snacks;SN003
3787;24;18/06/2024;17:08:41;17;Chocolate;3;15.00;Snacks;SN002
3787;24;18/06/2024;17:08:41;17;Rice;2;40.00;Grains & Staples;GS001
3788;410;17/03/2024;09:28:27;9;Tea;2;10.00;Beverages;BV001
3788;410;17/03/2024;09:28:27;9;Sugar;2;12.00;Grains & Staples;GS004
3788;410;17/03/2024;09:28:27;9;Cookies;2;12.00;Bakery;BK003
3788;410;17/03/2024;09:28:27;9;Biscuits;1;8.00;Snacks;SN004
3788;410;17/03/2024;09:28:27;9;Pastry;3;15.00;Bakery;BK004
3788;410;17/03/2024;09:28:27;9;Floor Cleaner;3;20.00;Household;HH002
3789;332;27/10/2024;20:38:14;20;Bread;3;15.00;Bakery;BK001
3789;332;27/10/2024;20:38:14;20;Milk;2;20.00;Dairy & Eggs;DE001
3789;332;27/10/2024;20:38:14;20;Butter;3;25.00;Dairy & Eggs;DE002
3789;332;27/10/2024;20:38:14;20;Cheese;2;30.00;Dairy & Eggs;DE003
3789;332;27/10/2024;20:38:14;20;Eggs;1;18.00;Dairy & Eggs;DE004
3789;332;27/10/2024;20:38:14;20;Yogurt;2;15.00;Dairy & Eggs;DE005
3790;307;02/01/2024;12:18:59;12;Detergent;1;30.00;Household;HH001
3790;307;02/01/2024;12:18:59;12;Floor Cleaner;3;20.00;Household;HH002
3790;307;02/01/2024;12:18:59;12;Dishwashing Liquid;2;18.00;Household;HH003
3790;307;02/01/2024;12:18:59;12;Toilet Paper;2;12.00;Household;HH005
3791;29;25/12/2024;21:31:42;21;Chips;3;10.00;Snacks;SN001
3791;29;25/12/2024;21:31:42;21;Soda;1;8.00;Beverages;BV003
3791;29;25/12/2024;21:31:42;21;Popcorn;1;12.00;Snacks;SN003
3791;29;25/12/2024;21:31:42;21;Biscuits;3;8.00;Snacks;SN004
3791;29;25/12/2024;21:31:42;21;Floor Cleaner;1;20.00;Household;HH002
3792;115;20/06/2024;08:33:55;8;Chips;2;10.00;Snacks;SN001
3792;115;20/06/2024;08:33:55;8;Soda;3;8.00;Beverages;BV003
3792;115;20/06/2024;08:33:55;8;Popcorn;1;12.00;Snacks;SN003
3792;115;20/06/2024;08:33:55;8;Chocolate;2;15.00;Snacks;SN002
3792;115;20/06/2024;08:33:55;8;Biscuits;2;8.00;Snacks;SN004
3792;115;20/06/2024;08:33:55;8;Rice;2;40.00;Grains & Staples;GS001
3793;394;15/08/2024;17:29:56;17;Detergent;3;30.00;Household;HH001
3793;394;15/08/2024;17:29:56;17;Floor Cleaner;2;20.00;Household;HH002
3793;394;15/08/2024;17:29:56;17;Dishwashing Liquid;2;18.00;Household;HH003
3794;181;08/02/2024;20:21:47;20;Chips;2;10.00;Snacks;SN001
3794;181;08/02/2024;20:21:47;20;Soda;2;8.00;Beverages;BV003
3794;181;08/02/2024;20:21:47;20;Popcorn;3;12.00;Snacks;SN003
3794;181;08/02/2024;20:21:47;20;Chocolate;1;15.00;Snacks;SN002
3795;120;01/07/2024;17:32:18;17;Rice;3;40.00;Grains & Staples;GS001
3795;120;01/07/2024;17:32:18;17;Cooking Oil;1;35.00;Grains & Staples;GS002
3795;120;01/07/2024;17:32:18;17;Spices;2;15.00;Grains & Staples;GS005
3795;120;01/07/2024;17:32:18;17;Onion;3;7.00;Fruits & Vegetables;FV006
3795;120;01/07/2024;17:32:18;17;Tomato;3;8.00;Fruits & Vegetables;FV004
3795;120;01/07/2024;17:32:18;17;Spinach;1;5.00;Fruits & Vegetables;FV007
3795;120;01/07/2024;17:32:18;17;Face Wash;3;25.00;Personal Care;PC005
3796;251;30/03/2024;15:46:16;15;Diapers;2;80.00;Baby Care;BC001
3796;251;30/03/2024;15:46:16;15;Baby Wipes;2;15.00;Baby Care;BC002
3796;251;30/03/2024;15:46:16;15;Baby Food;3;30.00;Baby Care;BC003
3797;72;21/11/2024;22:37:42;22;Diapers;2;80.00;Baby Care;BC001
3797;72;21/11/2024;22:37:42;22;Baby Wipes;1;15.00;Baby Care;BC002
3797;72;21/11/2024;22:37:42;22;Baby Food;1;30.00;Baby Care;BC003
3797;72;21/11/2024;22:37:42;22;Bottled Water;2;5.00;Beverages;BV005
3798;37;23/03/2024;18:58:48;18;Rice;3;40.00;Grains & Staples;GS001
3798;37;23/03/2024;18:58:48;18;Cooking Oil;2;35.00;Grains & Staples;GS002
3798;37;23/03/2024;18:58:48;18;Spices;2;15.00;Grains & Staples;GS005
3798;37;23/03/2024;18:58:48;18;Onion;1;7.00;Fruits & Vegetables;FV006
3798;37;23/03/2024;18:58:48;18;Pastry;3;15.00;Bakery;BK004
3799;86;21/12/2024;21:37:08;21;Tea;2;10.00;Beverages;BV001
3799;86;21/12/2024;21:37:08;21;Sugar;2;12.00;Grains & Staples;GS004
3799;86;21/12/2024;21:37:08;21;Cookies;1;12.00;Bakery;BK003
3799;86;21/12/2024;21:37:08;21;Biscuits;2;8.00;Snacks;SN004
3799;86;21/12/2024;21:37:08;21;Pastry;2;15.00;Bakery;BK004
3799;86;21/12/2024;21:37:08;21;Cake;3;45.00;Bakery;BK005
3800;311;03/08/2024;21:05:02;21;Bread;2;15.00;Bakery;BK001
3800;311;03/08/2024;21:05:02;21;Milk;2;20.00;Dairy & Eggs;DE001
3800;311;03/08/2024;21:05:02;21;Butter;1;25.00;Dairy & Eggs;DE002
3800;311;03/08/2024;21:05:02;21;Cheese;3;30.00;Dairy & Eggs;DE003
3800;311;03/08/2024;21:05:02;21;Cookies;3;12.00;Bakery;BK003
3801;285;11/08/2024;19:41:53;19;Rice;1;40.00;Grains & Staples;GS001
3801;285;11/08/2024;19:41:53;19;Cooking Oil;3;35.00;Grains & Staples;GS002
3801;285;11/08/2024;19:41:53;19;Spices;2;15.00;Grains & Staples;GS005
3801;285;11/08/2024;19:41:53;19;Potato;1;6.00;Fruits & Vegetables;FV005
3801;285;11/08/2024;19:41:53;19;Tomato;1;8.00;Fruits & Vegetables;FV004
3801;285;11/08/2024;19:41:53;19;Tea;1;10.00;Beverages;BV001
3802;147;09/12/2024;15:12:47;15;Soap;1;15.00;Personal Care;PC001
3802;147;09/12/2024;15:12:47;15;Shampoo;3;35.00;Personal Care;PC002
3802;147;09/12/2024;15:12:47;15;Toothpaste;2;12.00;Personal Care;PC003
3802;147;09/12/2024;15:12:47;15;Toothbrush;2;10.00;Personal Care;PC004
3802;147;09/12/2024;15:12:47;15;Face Wash;3;25.00;Personal Care;PC005
3803;448;21/04/2024;21:04:01;21;Detergent;2;30.00;Household;HH001
3803;448;21/04/2024;21:04:01;21;Floor Cleaner;3;20.00;Household;HH002
3803;448;21/04/2024;21:04:01;21;Dishwashing Liquid;3;18.00;Household;HH003
3803;448;21/04/2024;21:04:01;21;Tissue;3;8.00;Household;HH004
3804;435;27/08/2024;21:22:58;21;Tea;1;10.00;Beverages;BV001
3804;435;27/08/2024;21:22:58;21;Sugar;2;12.00;Grains & Staples;GS004
3804;435;27/08/2024;21:22:58;21;Biscuits;1;8.00;Snacks;SN004
3805;124;27/04/2024;10:32:54;10;Detergent;2;30.00;Household;HH001
3805;124;27/04/2024;10:32:54;10;Floor Cleaner;2;20.00;Household;HH002
3805;124;27/04/2024;10:32:54;10;Dishwashing Liquid;1;18.00;Household;HH003
3805;124;27/04/2024;10:32:54;10;Tissue;1;8.00;Household;HH004
3805;124;27/04/2024;10:32:54;10;Toilet Paper;2;12.00;Household;HH005
3806;447;20/12/2024;10:15:57;10;Detergent;1;30.00;Household;HH001
3806;447;20/12/2024;10:15:57;10;Floor Cleaner;2;20.00;Household;HH002
3806;447;20/12/2024;10:15:57;10;Dishwashing Liquid;2;18.00;Household;HH003
3806;447;20/12/2024;10:15:57;10;Tissue;2;8.00;Household;HH004
3807;234;12/04/2024;13:44:00;13;Rice;2;40.00;Grains & Staples;GS001
3807;234;12/04/2024;13:44:00;13;Cooking Oil;2;35.00;Grains & Staples;GS002
3807;234;12/04/2024;13:44:00;13;Spices;1;15.00;Grains & Staples;GS005
3807;234;12/04/2024;13:44:00;13;Onion;1;7.00;Fruits & Vegetables;FV006
3807;234;12/04/2024;13:44:00;13;Tomato;1;8.00;Fruits & Vegetables;FV004
3808;100;09/01/2024;22:30:05;22;Detergent;1;30.00;Household;HH001
3808;100;09/01/2024;22:30:05;22;Floor Cleaner;1;20.00;Household;HH002
3808;100;09/01/2024;22:30:05;22;Toilet Paper;2;12.00;Household;HH005
3809;463;23/07/2024;11:51:26;11;Soap;2;15.00;Personal Care;PC001
3809;463;23/07/2024;11:51:26;11;Shampoo;1;35.00;Personal Care;PC002
3809;463;23/07/2024;11:51:26;11;Toothpaste;1;12.00;Personal Care;PC003
3809;463;23/07/2024;11:51:26;11;Toothbrush;1;10.00;Personal Care;PC004
3809;463;23/07/2024;11:51:26;11;Face Wash;3;25.00;Personal Care;PC005
3809;463;23/07/2024;11:51:26;11;Body Lotion;1;40.00;Personal Care;PC006
3810;303;20/04/2024;19:51:21;19;Detergent;2;30.00;Household;HH001
3810;303;20/04/2024;19:51:21;19;Floor Cleaner;1;20.00;Household;HH002
3810;303;20/04/2024;19:51:21;19;Tissue;1;8.00;Household;HH004
3811;327;15/10/2024;13:02:58;13;Detergent;2;30.00;Household;HH001
3811;327;15/10/2024;13:02:58;13;Floor Cleaner;1;20.00;Household;HH002
3811;327;15/10/2024;13:02:58;13;Dishwashing Liquid;1;18.00;Household;HH003
3811;327;15/10/2024;13:02:58;13;Tissue;3;8.00;Household;HH004
3811;327;15/10/2024;13:02:58;13;Toilet Paper;3;12.00;Household;HH005
3811;327;15/10/2024;13:02:58;13;Body Lotion;3;40.00;Personal Care;PC006
3812;218;05/10/2024;20:10:47;20;Chips;3;10.00;Snacks;SN001
3812;218;05/10/2024;20:10:47;20;Soda;3;8.00;Beverages;BV003
3812;218;05/10/2024;20:10:47;20;Popcorn;2;12.00;Snacks;SN003
3812;218;05/10/2024;20:10:47;20;Toilet Paper;1;12.00;Household;HH005
3813;161;24/01/2024;17:49:08;17;Chips;2;10.00;Snacks;SN001
3813;161;24/01/2024;17:49:08;17;Soda;2;8.00;Beverages;BV003
3813;161;24/01/2024;17:49:08;17;Chocolate;2;15.00;Snacks;SN002
3814;10;11/03/2024;11:50:06;11;Coffee;1;25.00;Beverages;BV002
3814;10;11/03/2024;11:50:06;11;Sugar;2;12.00;Grains & Staples;GS004
3815;198;31/05/2024;20:57:09;20;Rice;2;40.00;Grains & Staples;GS001
3815;198;31/05/2024;20:57:09;20;Cooking Oil;1;35.00;Grains & Staples;GS002
3815;198;31/05/2024;20:57:09;20;Spices;2;15.00;Grains & Staples;GS005
3815;198;31/05/2024;20:57:09;20;Spinach;3;5.00;Fruits & Vegetables;FV007
3816;184;06/06/2024;21:12:55;21;Chips;3;10.00;Snacks;SN001
3816;184;06/06/2024;21:12:55;21;Soda;3;8.00;Beverages;BV003
3816;184;06/06/2024;21:12:55;21;Popcorn;1;12.00;Snacks;SN003
3816;184;06/06/2024;21:12:55;21;Chocolate;2;15.00;Snacks;SN002
3817;341;15/01/2024;14:07:31;14;Detergent;1;30.00;Household;HH001
3817;341;15/01/2024;14:07:31;14;Floor Cleaner;1;20.00;Household;HH002
3817;341;15/01/2024;14:07:31;14;Dishwashing Liquid;1;18.00;Household;HH003
3817;341;15/01/2024;14:07:31;14;Pencil;3;4.00;Stationery;ST003
3818;46;19/09/2024;22:49:16;22;Chips;1;10.00;Snacks;SN001
3818;46;19/09/2024;22:49:16;22;Soda;2;8.00;Beverages;BV003
3818;46;19/09/2024;22:49:16;22;Popcorn;3;12.00;Snacks;SN003
3818;46;19/09/2024;22:49:16;22;Chocolate;1;15.00;Snacks;SN002
3818;46;19/09/2024;22:49:16;22;Cake;1;45.00;Bakery;BK005
3819;7;27/04/2024;20:24:12;20;Chips;3;10.00;Snacks;SN001
3819;7;27/04/2024;20:24:12;20;Soda;1;8.00;Beverages;BV003
3819;7;27/04/2024;20:24:12;20;Popcorn;2;12.00;Snacks;SN003
3819;7;27/04/2024;20:24:12;20;Chocolate;2;15.00;Snacks;SN002
3819;7;27/04/2024;20:24:12;20;Eggs;2;18.00;Dairy & Eggs;DE004
3820;344;24/10/2024;17:45:39;17;Chips;1;10.00;Snacks;SN001
3820;344;24/10/2024;17:45:39;17;Soda;1;8.00;Beverages;BV003
3820;344;24/10/2024;17:45:39;17;Popcorn;2;12.00;Snacks;SN003
3821;440;09/01/2024;20:02:16;20;Diapers;2;80.00;Baby Care;BC001
3821;440;09/01/2024;20:02:16;20;Baby Wipes;1;15.00;Baby Care;BC002
3822;106;29/03/2024;11:50:21;11;Soap;3;15.00;Personal Care;PC001
3822;106;29/03/2024;11:50:21;11;Shampoo;1;35.00;Personal Care;PC002
3822;106;29/03/2024;11:50:21;11;Toothpaste;3;12.00;Personal Care;PC003
3822;106;29/03/2024;11:50:21;11;Dishwashing Liquid;2;18.00;Household;HH003
3823;257;04/04/2024;15:50:14;15;Rice;2;40.00;Grains & Staples;GS001
3823;257;04/04/2024;15:50:14;15;Cooking Oil;3;35.00;Grains & Staples;GS002
3823;257;04/04/2024;15:50:14;15;Spices;3;15.00;Grains & Staples;GS005
3823;257;04/04/2024;15:50:14;15;Onion;3;7.00;Fruits & Vegetables;FV006
3823;257;04/04/2024;15:50:14;15;Potato;2;6.00;Fruits & Vegetables;FV005
3823;257;04/04/2024;15:50:14;15;Spinach;3;5.00;Fruits & Vegetables;FV007
3824;42;27/09/2024;16:11:08;16;Tea;3;10.00;Beverages;BV001
3824;42;27/09/2024;16:11:08;16;Sugar;2;12.00;Grains & Staples;GS004
3824;42;27/09/2024;16:11:08;16;Biscuits;1;8.00;Snacks;SN004
3825;284;17/09/2024;10:38:15;10;Soap;2;15.00;Personal Care;PC001
3825;284;17/09/2024;10:38:15;10;Shampoo;3;35.00;Personal Care;PC002
3825;284;17/09/2024;10:38:15;10;Toothpaste;3;12.00;Personal Care;PC003
3825;284;17/09/2024;10:38:15;10;Toothbrush;3;10.00;Personal Care;PC004
3825;284;17/09/2024;10:38:15;10;Face Wash;1;25.00;Personal Care;PC005
3826;281;30/05/2024;12:24:25;12;Coffee;3;25.00;Beverages;BV002
3826;281;30/05/2024;12:24:25;12;Sugar;1;12.00;Grains & Staples;GS004
3826;281;30/05/2024;12:24:25;12;Cookies;2;12.00;Bakery;BK003
3826;281;30/05/2024;12:24:25;12;Biscuits;1;8.00;Snacks;SN004
3826;281;30/05/2024;12:24:25;12;Cake;3;45.00;Bakery;BK005
3827;130;19/07/2024;18:47:42;18;Detergent;3;30.00;Household;HH001
3827;130;19/07/2024;18:47:42;18;Floor Cleaner;2;20.00;Household;HH002
3827;130;19/07/2024;18:47:42;18;Dishwashing Liquid;2;18.00;Household;HH003
3827;130;19/07/2024;18:47:42;18;Tissue;1;8.00;Household;HH004
3827;130;19/07/2024;18:47:42;18;Toilet Paper;1;12.00;Household;HH005
3827;130;19/07/2024;18:47:42;18;Yogurt;3;15.00;Dairy & Eggs;DE005
3828;224;11/06/2024;08:14:26;8;Soap;2;15.00;Personal Care;PC001
3828;224;11/06/2024;08:14:26;8;Shampoo;3;35.00;Personal Care;PC002
3828;224;11/06/2024;08:14:26;8;Toothbrush;2;10.00;Personal Care;PC004
3828;224;11/06/2024;08:14:26;8;Body Lotion;1;40.00;Personal Care;PC006
3828;224;11/06/2024;08:14:26;8;Chocolate;3;15.00;Snacks;SN002
3829;448;13/10/2024;09:36:03;9;Coffee;3;25.00;Beverages;BV002
3829;448;13/10/2024;09:36:03;9;Sugar;3;12.00;Grains & Staples;GS004
3829;448;13/10/2024;09:36:03;9;Cookies;2;12.00;Bakery;BK003
3829;448;13/10/2024;09:36:03;9;Biscuits;2;8.00;Snacks;SN004
3829;448;13/10/2024;09:36:03;9;Pastry;2;15.00;Bakery;BK004
3829;448;13/10/2024;09:36:03;9;Cake;1;45.00;Bakery;BK005
3830;269;07/11/2024;11:11:43;11;Diapers;3;80.00;Baby Care;BC001
3830;269;07/11/2024;11:11:43;11;Baby Wipes;1;15.00;Baby Care;BC002
3830;269;07/11/2024;11:11:43;11;Baby Food;3;30.00;Baby Care;BC003
3831;47;14/11/2024;18:44:57;18;Bread;1;15.00;Bakery;BK001
3831;47;14/11/2024;18:44:57;18;Milk;2;20.00;Dairy & Eggs;DE001
3831;47;14/11/2024;18:44:57;18;Butter;3;25.00;Dairy & Eggs;DE002
3831;47;14/11/2024;18:44:57;18;Cheese;3;30.00;Dairy & Eggs;DE003
3831;47;14/11/2024;18:44:57;18;Eggs;1;18.00;Dairy & Eggs;DE004
3831;47;14/11/2024;18:44:57;18;Diapers;3;80.00;Baby Care;BC001
3832;5;18/07/2024;20:02:13;20;Bread;2;15.00;Bakery;BK001
3832;5;18/07/2024;20:02:13;20;Milk;3;20.00;Dairy & Eggs;DE001
3832;5;18/07/2024;20:02:13;20;Butter;3;25.00;Dairy & Eggs;DE002
3832;5;18/07/2024;20:02:13;20;Eggs;1;18.00;Dairy & Eggs;DE004
3832;5;18/07/2024;20:02:13;20;Marker;1;10.00;Stationery;ST004
3833;65;17/12/2024;10:53:47;10;Detergent;2;30.00;Household;HH001
3833;65;17/12/2024;10:53:47;10;Floor Cleaner;3;20.00;Household;HH002
3833;65;17/12/2024;10:53:47;10;Dishwashing Liquid;1;18.00;Household;HH003
3833;65;17/12/2024;10:53:47;10;Tissue;1;8.00;Household;HH004
3834;429;20/04/2024;20:42:55;20;Soap;2;15.00;Personal Care;PC001
3834;429;20/04/2024;20:42:55;20;Shampoo;3;35.00;Personal Care;PC002
3834;429;20/04/2024;20:42:55;20;Toothpaste;1;12.00;Personal Care;PC003
3834;429;20/04/2024;20:42:55;20;Face Wash;3;25.00;Personal Care;PC005
3835;35;13/10/2024;08:00:16;8;Rice;3;40.00;Grains & Staples;GS001
3835;35;13/10/2024;08:00:16;8;Cooking Oil;3;35.00;Grains & Staples;GS002
3835;35;13/10/2024;08:00:16;8;Spices;1;15.00;Grains & Staples;GS005
3835;35;13/10/2024;08:00:16;8;Onion;2;7.00;Fruits & Vegetables;FV006
3835;35;13/10/2024;08:00:16;8;Tomato;1;8.00;Fruits & Vegetables;FV004
3835;35;13/10/2024;08:00:16;8;Spinach;2;5.00;Fruits & Vegetables;FV007
3836;14;01/07/2024;13:32:25;13;Diapers;3;80.00;Baby Care;BC001
3836;14;01/07/2024;13:32:25;13;Baby Wipes;2;15.00;Baby Care;BC002
3836;14;01/07/2024;13:32:25;13;Toothbrush;3;10.00;Personal Care;PC004
3837;304;03/05/2024;21:03:11;21;Bread;1;15.00;Bakery;BK001
3837;304;03/05/2024;21:03:11;21;Milk;2;20.00;Dairy & Eggs;DE001
3837;304;03/05/2024;21:03:11;21;Butter;2;25.00;Dairy & Eggs;DE002
3837;304;03/05/2024;21:03:11;21;Cheese;1;30.00;Dairy & Eggs;DE003
3838;174;23/01/2024;13:19:10;13;Rice;1;40.00;Grains & Staples;GS001
3838;174;23/01/2024;13:19:10;13;Cooking Oil;1;35.00;Grains & Staples;GS002
3838;174;23/01/2024;13:19:10;13;Spices;2;15.00;Grains & Staples;GS005
3838;174;23/01/2024;13:19:10;13;Potato;2;6.00;Fruits & Vegetables;FV005
3838;174;23/01/2024;13:19:10;13;Tomato;1;8.00;Fruits & Vegetables;FV004
3839;129;02/11/2024;18:23:02;18;Rice;2;40.00;Grains & Staples;GS001
3839;129;02/11/2024;18:23:02;18;Cooking Oil;3;35.00;Grains & Staples;GS002
3839;129;02/11/2024;18:23:02;18;Onion;2;7.00;Fruits & Vegetables;FV006
3839;129;02/11/2024;18:23:02;18;Potato;2;6.00;Fruits & Vegetables;FV005
3839;129;02/11/2024;18:23:02;18;Tomato;3;8.00;Fruits & Vegetables;FV004
3839;129;02/11/2024;18:23:02;18;Spinach;2;5.00;Fruits & Vegetables;FV007
3839;129;02/11/2024;18:23:02;18;Salt;3;4.00;Grains & Staples;GS003
3840;67;28/09/2024;17:15:30;17;Diapers;2;80.00;Baby Care;BC001
3840;67;28/09/2024;17:15:30;17;Baby Wipes;3;15.00;Baby Care;BC002
